Month,Day,Year,Date,SampTime,Site,Treatment,MarshType,Feature,Transect,Plot,NominalPlot,CoverMethod,Acri,Bfru,Bhal,Cpal,Dspi,Hspp,Ifru,Jroe,Lcar,Malb,Pame,Sspp,Salt,Slin,Spat,Srob,Ssem,Vlut,macroalgae,mussel,other,upland,oyster,oyster_live,oyster_culch,rock,wrack,debris,Snails_per_area,Snails_Area,snails_m2,liveStem_per_area,deadStem_per_area,stem_Area,liveStem_m2,deadStem_m2,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,HMean,Notes,Reader,Entered,Proofed,Flag,Flag resolved?,
8,25,2008,8/25/2008,SU2008,PKS,Sill,Fringing,Behind,3,15,15,CVS,0,3,0,0,4,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,.,.,.,.,.,.,.,.,.,.,.,,PD JW,JW 09/29/2008,PD 9/30/2008,,,
8,25,2008,8/25/2008,SU2008,PKS,Sill,Fringing,Behind,4,-1,-1,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,14,108,18,0.25,432,72,25,70.5,81.5,14,13.5,8,8,12.5,48,21,30.2,,PD JW,JW 09/29/2008,PD 9/30/2008,,,
8,25,2008,8/25/2008,SU2008,PKS,Sill,Fringing,Behind,4,0,0,CVS,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,16,1,16,159,2,0.25,636,8,17,25,23.5,37.5,6,13,16,14.5,20.5,45.5,21.9,,PD JW,JW 09/29/2008,PD 9/30/2008,,,
8,25,2008,8/25/2008,SU2008,PKS,Sill,Fringing,Behind,4,5,5,CVS,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,142,6,0.25,568,24,7,18.5,22,20.5,23.5,21.5,19.5,20,14,20,18.7,,PD JW,JW 09/29/2008,PD 9/30/2008,,,
8,25,2008,8/25/2008,SU2008,PKS,Sill,Fringing,Behind,4,10,10,CVS,0,2,0,0,0,0,0,0,0,0,0,9,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0.25,36,0,35.5,32,23,21,29,29,41.5,18,26,27,28.2,,PD JW,JW 09/29/2008,PD 9/30/2008,,,
8,25,2008,8/25/2008,SU2008,PKS,Sill,Fringing,Behind,4,15,15,CVS,0,7,0,0,0,0,0,0,0,0,0,6,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.25,4,0,88.5,48.5,29,31,.,.,.,.,.,.,49.3,,PD JW,JW 09/29/2008,PD 9/30/2008,,,
8,25,2008,8/25/2008,SU2008,PKS,Sill,Fringing,Behind,5,-1,-1,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,1,0,58,2,0.25,232,8,62,61,55,47.5,66,67,58,42,15,38,51.2,,PD JW,JW 09/29/2008,PD 10/1/2008,,,
8,25,2008,8/25/2008,SU2008,PKS,Sill,Fringing,Behind,5,0,0,CVS,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,1,9,66,12,0.25,264,48,55,55,13,10,53.5,47.5,62,65.5,12,66,44.0,,PD JW,JW 09/29/2008,PD 10/1/2008,,,
8,25,2008,8/25/2008,SU2008,PKS,Sill,Fringing,Behind,5,5,5,CVS,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,8,193,11,0.25,772,44,48,4,12.5,13,20.5,34,30,20,24,14.5,22.1,,PD JW,JW 09/29/2008,PD 10/1/2008,,,
8,25,2008,8/25/2008,SU2008,PKS,Sill,Fringing,Behind,5,10,10,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,1,6,225,13,0.25,900,52,17.5,16,34,22.5,22,5,7,17,24,18,18.3,,PD JW,JW 09/29/2008,PD 10/1/2008,,,
8,25,2008,8/25/2008,SU2008,PKS,Sill,Fringing,Behind,5,15,15,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,146,9,0.25,584,36,21,28,24.5,9,21,14,18,13,22,16,18.7,,PD JW,JW 09/29/2008,PD 10/1/2008,,,
8,25,2008,8/25/2008,SU2008,PKS,Sill,Fringing,Behind,5,20,20,CVS,0,4,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,2,0,30,.,.,.,.,.,.,.,.,.,30.0,,PD JW,JW 09/29/2008,PD 10/1/2008,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,4,-1,-1,CVS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,10,1,4,10,11,107,20,15,,.,.,.,.,.,38.3,,"JF, AH",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,4,0,0,CVS,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,15,1,24,15,16,132,5,11,32,18,12,41,132,89,48.8,,"JF, AH",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,4,5,5,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,12,0.0625,240,192,69,62,69,65,10,62,9,68,70,88,57.2,,"JF, AH",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,4,10,10,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,6,0.0625,112,96,59,83,69,14,95,52,14,103,88,77,65.4,,"JF, AH",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,4,15,15,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,10,0.0625,224,160,82,64,75,84,78,63,77,21,80,81,70.5,,"JF, AH",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,4,20,20,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,7,0.0625,176,112,86,77,13,97,82,13,76,73,89,51,65.7,,"JF, AH",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,4,30,30,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,14,0.0625,144,224,86,61,81,100,85,79,87,76,50,68,77.3,,"JF, AH",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,4,40,40,CVS,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,15,0.0625,256,240,97,80,100,95,86,92,85,50,29,48,76.2,,"JF, AH",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,4,50,50,CVS,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,14,0.0625,112,224,79,80,94,93,78,58,79,40,79,76,75.6,,"JF, AH",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,5,-1,-1,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,.,.,.,.,.,.,.,.,.,.,.,,"JF, AH",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,5,0,0,CVS,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.,0,4,0,0,0,0,1,0,9,14,1,9,14,98,107,20,20,24,20,9,16,15,.,36.6,,"JF, AH",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,5,5,5,CVS,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,.,0,5,0,0,0,0,1,0,21,13,0.0625,336,208,75,16,46,63,56,68,67,10,12,64,47.7,Dead Oyster Cover=Total Oyster Cover,"JF, AH",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,5,10,10,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,9,0.0625,128,144,74,80,79,52,47,77,63,83,53,44,65.2,,"JF, AH",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,5,15,15,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,4,0.0625,352,64,88,12,10,76,81,94,65,54,83,92,65.5,Other=board,"JF, AH",AH 11/11/09,JW 1/8/2010,other identified in notes but no data for % cover; other is not plant,n,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,5,20,20,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,17,0.0625,272,272,67,33,87,34,12,86,53,63,7,84,52.6,,"JF, AH",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,5,30,30,CVS,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,16,0.0625,320,256,92,22,93,70,71,96,74,57,16,88,67.9,,"JF, AH",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,5,40,40,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,14,0.0625,128,224,23,103,44,98,96,54,66,68,72,99,72.3,,"JF, AH",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,5,50,50,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,11,0.0625,240,176,66,85,81,61,80,61,62,72,80,78,72.6,,"JF, AH",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,6,-1,-1,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,4,0,0,0,0,0,1,0,0,0,1,0,0,.,.,.,.,.,.,.,.,.,.,.,,"JW, AN",AH 11/13/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,6,0,0,CVS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.,4,0,0,0,0,0,1,0,2,0,1,2,0,74,9,.,.,.,.,.,.,.,.,41.5,,"JW, AN",AH 11/13/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,6,5,5,CVS,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.,.,.,,.,94,100,68,86,84,81,78,79,76,85,83.1,stem count not recorded,"JW, AN",AH 11/13/09,JW 1/8/2010,0 live stems as category 10 (stems not counted),n,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,6,10,10,CVS,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,7,0.0625,144,112,90,89,73,78,94,90,61,82,100,81,83.8,,"JW, AN",AH 11/13/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,6,15,15,CVS,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,4,0.0625,160,64,98,73,88,87,95,89,86,90,76,77,85.9,,"JW, AN",AH 11/13/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,6,20,20,CVS,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,9,0.0625,112,144,25,86,89,86,94,87,76,91,91,73,79.8,,"JW, AN",AH 11/13/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,6,30,30,CVS,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,10,0.0625,208,160,112,90,105,94,109,96,100,95.5,92,77,97.1,,"JW, AN",AH 11/13/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,6,40,40,CVS,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,7,0.0625,144,112,80.5,90,101,98,76,102,104,86,85,94,91.7,,"JW, AN",AH 11/13/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,6,50,50,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,3,0.0625,112,48,61.5,70,70,71,86,66,85.5,78,68,64,72.0,,"JW, AN",AH 11/13/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,7,-1,-1,CVS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.,4,0,0,0,0,0,1,0,3,0,1,3,0,21,7,12,.,.,.,.,.,.,.,13.3,,"JW, AN",AH 11/13/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,7,0,0,CVS,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,.,4,0,0,0,0,0,1,0,6,0,0.0625,96,0,99,142,26.5,161,10,10,105.5,99,28,109,79.0,,"JW, AN",AH 11/13/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,7,5,5,CVS,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,5,0.0625,208,80,70,91,88,71,86,74,106,89,115,118,90.8,,"JW, AN",AH 11/13/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,7,10,10,CVS,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,9,0.0625,160,144,104,86,74,97,111,101,109.5,95,91,120,98.9,,"JW, AN",AH 11/13/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,7,15,15,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,10,0.0625,224,160,89,99,92,77,84,104,75,93,86,43,84.2,,"JW, AN",AH 11/13/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,7,20,20,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,6,0.0625,80,96,112,87,91,69,104,106,98,112,79,106.5,96.5,,"JW, AN",AH 11/13/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,7,30,30,CVS,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,7,8,0.0625,112,128,94,106,106,100.5,140,109.5,96,86,80,104,102.2,,"JW, AN",AH 11/13/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,7,40,40,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,7,0.0625,256,112,102,96,99,97,89,98,95,107,99,106,98.8,,"JW, AN",AH 11/13/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,None,7,50,50,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,0.0625,112,128,67,99.5,85,82,94,74,76,81,101,101,86.1,,"JW, AN",AH 11/13/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,Oyster,1,-1,-1,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,10,0,0,0,0,1,0,0,0,1,0,0,.,.,.,.,.,.,.,.,.,.,.,,"JF, AH",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,Oyster,1,0,0,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,.,0,10,0,0,0,0,1,0,27,2,0.0625,432,32,4,62,58,79,65,81,13,67,61,78,56.8,,"JF, AH",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,Oyster,1,5,5,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,10,0,0,0,0,1,0,0,0,1,0,0,.,.,.,.,.,.,.,.,.,.,.,,"JF, AH",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,Oyster,2,-1,-1,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,4,10,0,0,0,0,1,0,0,0,1,0,0,.,.,.,.,.,.,.,.,.,.,.,,"JW, AN",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,Oyster,2,0,0,CVS,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,.,4,9,0,0,0,0,1,0,19,9,1,19,9,63.5,88,49,27,64,40,68,49,43,21,51.3,,"JW, AN",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,Oyster,2,5,5,CVS,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,18,5,0.0625,288,80,84,83,73,72,81,75,77,83,71,61,76.0,,"JW, AN",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,Oyster,2,10,10,CVS,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,9,12,0.0625,144,192,100.5,88,97,81.5,92,88,85.5,93,100,96,92.2,,"JW, AN",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,Oyster,2,15,15,CVS,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,14,5,0.0625,224,80,99.5,86,91,89.5,86.5,98,62,74,78,87.5,85.2,,"JW, AN",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,Oyster,2,20,20,CVS,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,17,0.0625,144,272,77,81,84.5,84,103,94,76,77.5,92,97.5,86.7,,"JW, AN",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,Oyster,2,30,30,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,7,0.0625,144,112,72,84,94,91,85.5,66,76,81,71,91,81.2,,"JW, AN",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,Oyster,2,40,40,CVS,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,0.0625,96,112,74,87,59,66,80,76,86,82,89,76,77.5,,"JW, AN",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,Oyster,2,50,50,CVS,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,8,0.0625,240,128,73,93,75,86,63,86.5,80,76,83,74,79.0,,"JW, AN",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,Oyster,3,-1,-1,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,.,.,.,.,.,.,.,.,.,.,.,,"JF, AH",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,Oyster,3,0,0,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,.,.,.,.,.,.,.,.,.,.,.,,"JF, AH",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,Oyster,3,5,5,CVS,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,15,10,0.0625,240,160,91,88,59,87,104,87,86,60,86,87,83.5,,"JF, AH",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,Oyster,3,10,10,CVS,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,8,0.0625,160,128,99,90,94,109,98,63,79,54,60,89,83.5,,"JF, AH",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,Oyster,3,15,15,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,8,0.0625,144,128,100,101,90,91,89,103,69,110,101,61,91.5,,"JF, AH",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,Oyster,3,20,20,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,9,0.0625,128,144,83,39,71,92,71,91,82,80,109,66,78.4,,"JF, AH",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,Oyster,3,30,30,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,11,0.0625,240,176,88,75,63,75,92,42,43,96,45,101,72.0,,"JF, AH",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,Oyster,3,40,40,CVS,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,.,1,0,0,0,0,0,1,0,8,10,0.0625,128,160,64,82,86,72,28,79,61,94,75,73,71.4,,"JF, AH",AH 11/11/09,JW 1/8/2010,,,
8,20,2009,8/20/2009,SU2009,MM,Nat,Non-Fringing,Oyster,3,50,50,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,.,1,0,0,0,0,0,1,0,9,10,0.0625,144,160,78,72,94,78,75,50,12,93,74,66,69.2,,"JF, AH",AH 11/11/09,JW 1/8/2010,,,
8,19,2009,8/19/2009,SU2009,NCMM,Nat,Fringing,None,6,-1,-1,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,7,0,0,0,0,1,0,0,0,1,0,0,.,.,.,.,.,.,.,.,.,.,.,,"JF, AH",AH 11/13/09,JW 1/26/2010,,,
8,19,2009,8/19/2009,SU2009,NCMM,Nat,Fringing,None,6,0,0,CVS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.,0,6,0,0,0,0,1,0,2,0,1,2,0,14,4,.,.,.,.,.,.,.,.,9.0,,"JF, AH",AH 11/13/09,JW 1/26/2010,,,
8,19,2009,8/19/2009,SU2009,NCMM,Nat,Fringing,None,6,5,5,CVS,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80,17,1,80,17,99,79,80,78,41,78,29,83,91,85,74.3,Plot stradles inland pond,"JF, AH",AH 11/13/09,JW 1/26/2010,,,
8,19,2009,8/19/2009,SU2009,NCMM,Nat,Fringing,None,6,10,10,CVS,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,15,0.0625,96,240,69,24,34,51,82,50,95,77,91,84,65.7,,"JF, AH",AH 11/13/09,JW 1/26/2010,,,
8,19,2009,8/19/2009,SU2009,NCMM,Nat,Fringing,None,6,15,15,CVS,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,5,0.0625,256,80,100,105,19,104,16,41,50,94,18,78,62.5,,"JF, AH",AH 11/13/09,JW 1/26/2010,,,
8,19,2009,8/19/2009,SU2009,NCMM,Nat,Fringing,None,6,20,20,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85,1,0,85,.,.,.,.,.,.,.,.,.,.,.,Lots of dead stems,"JF, AH",AH 11/13/09,JW 1/26/2010,,,
8,19,2009,8/19/2009,SU2009,NCMM,Nat,Fringing,None,6,25,25,CVS,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,12,0,0.0625,192,0,58,12,29,14,3,17,51,38,21,17,26.0,,"JF, AH",AH 11/13/09,JW 1/26/2010,,,
8,19,2009,8/19/2009,SU2009,NCMM,Nat,Fringing,None,6,30,30,CVS,0,7,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,.,.,.,.,.,.,.,.,.,.,.,,"JF, AH",AH 11/13/09,JW 1/26/2010,,,
