Treatment,Plot,SampTime,Season,MarshType,variable,Date,mean,sd,n,se
Nat,5,FA2018,Fall,Fringing,Spat,2018-10-16,0,0,14,0
Nat,5,FA2018,Fall,Fringing,Srob,2018-10-16,0,0,14,0
Nat,5,FA2018,Fall,Fringing,Ssem,2018-10-16,0,0,14,0
Nat,5,FA2018,Fall,Fringing,Vlut,2018-10-16,0,0,14,0
Nat,5,FA2018,Fall,Fringing,macroalgae,2018-10-16,0,0,14,0
Nat,5,FA2018,Fall,Fringing,mussel,2018-10-16,0.25357142857142856,0.54788554592047,14,0.14642857142857144
Nat,5,FA2018,Fall,Fringing,oyster,2018-10-16,0,NA,14,NA
Nat,5,FA2018,Fall,Fringing,oyster_live,2018-10-16,4.932142857142857,10.54272638696128,14,2.817662147322159
Nat,5,FA2018,Fall,Fringing,oyster_culch,2018-10-16,29.539285714285715,36.77978216865383,14,9.829810259662864
Nat,5,FA2018,Fall,Fringing,rock,2018-10-16,0,0,14,0
Nat,5,FA2018,Fall,Fringing,wrack,2018-10-16,0,0,14,0
Nat,5,FA2018,Fall,Fringing,debris,2018-10-16,0,0,14,0
Nat,5,FA2018,Fall,Fringing,snails_m2,2018-10-16,0,0,14,0
Nat,5,FA2018,Fall,Fringing,liveStem_m2,2018-10-16,NaN,NA,14,NA
Nat,5,FA2018,Fall,Fringing,HMean,2018-10-16,NaN,NA,14,NA
Nat,5,FA2018,Fall,Fringing,BMMean,2018-10-16,NaN,NA,14,NA
Nat,5,FA2018,Fall,Fringing,BMtotal,2018-10-16,NaN,NA,14,NA
Nat,5,SU2019,Summer,Fringing,Acri,2019-07-29,0,0,14,0
Nat,5,SU2019,Summer,Fringing,Bfru,2019-07-29,0,0,14,0
Nat,5,SU2019,Summer,Fringing,Bhal,2019-07-29,0,0,14,0
Nat,5,SU2019,Summer,Fringing,Cpal,2019-07-29,0,0,14,0
Nat,5,SU2019,Summer,Fringing,Dspi,2019-07-29,0,0,14,0
Nat,5,SU2019,Summer,Fringing,Hspp,2019-07-29,0,0,14,0
Nat,5,SU2019,Summer,Fringing,Ifru,2019-07-29,0,0,14,0
Nat,5,SU2019,Summer,Fringing,Jroe,2019-07-29,0,0,14,0
Nat,5,SU2019,Summer,Fringing,Lcar,2019-07-29,0,0,14,0
Nat,5,SU2019,Summer,Fringing,Malb,2019-07-29,0,0,14,0
Nat,5,SU2019,Summer,Fringing,Pame,2019-07-29,0,0,14,0
Nat,5,SU2019,Summer,Fringing,Sspp,2019-07-29,0.25,0.9354143466934853,14,0.25
Nat,5,SU2019,Summer,Fringing,Salt,2019-07-29,30.178571428571427,16.126432128242538,14,4.309970278210522
Nat,5,SU2019,Summer,Fringing,Slin,2019-07-29,0,0,14,0
Nat,5,SU2019,Summer,Fringing,Spat,2019-07-29,0,0,14,0
Nat,5,SU2019,Summer,Fringing,Srob,2019-07-29,0,0,14,0
Nat,5,SU2019,Summer,Fringing,Ssem,2019-07-29,0,0,14,0
Nat,5,SU2019,Summer,Fringing,Vlut,2019-07-29,0,0,14,0
Nat,5,SU2019,Summer,Fringing,macroalgae,2019-07-29,0,0,14,0
Nat,5,SU2019,Summer,Fringing,mussel,2019-07-29,0.08928571428571429,0.1962911607286986,14,0.05246101939278329
Nat,5,SU2019,Summer,Fringing,oyster,2019-07-29,NaN,NA,14,NA
Nat,5,SU2019,Summer,Fringing,oyster_live,2019-07-29,2.414285714285714,4.8541191299217745,14,1.2973179070537504
Nat,5,SU2019,Summer,Fringing,oyster_culch,2019-07-29,19.185714285714287,32.20842238495193,14,8.608062966642184
Nat,5,SU2019,Summer,Fringing,rock,2019-07-29,0,0,14,0
Nat,5,SU2019,Summer,Fringing,wrack,2019-07-29,0,0,14,0
Nat,5,SU2019,Summer,Fringing,debris,2019-07-29,0,0,14,0
Nat,5,SU2019,Summer,Fringing,snails_m2,2019-07-29,0.42857142857142855,1.6035674514745464,14,0.4285714285714286
Nat,5,SU2019,Summer,Fringing,liveStem_m2,2019-07-29,192.42857142857142,188.04406778351566,14,50.256891090086505
Nat,5,SU2019,Summer,Fringing,HMean,2019-07-29,42.75769230769231,20.249195932121253,14,5.4118252525467385
Nat,5,SU2019,Summer,Fringing,BMMean,2019-07-29,2.1838404732692305,2.3382835909219577,14,0.6249325764532457
Nat,5,SU2019,Summer,Fringing,BMtotal,2019-07-29,369.28712338788455,365.9088443859798,14,97.79325217733701
Nat,5,SU2020,Summer,Fringing,Acri,2020-07-17,0,0,15,0
Nat,5,SU2020,Summer,Fringing,Bfru,2020-07-17,0,0,15,0
Nat,5,SU2020,Summer,Fringing,Bhal,2020-07-17,0,0,15,0
Nat,5,SU2020,Summer,Fringing,Cpal,2020-07-17,0,0,15,0
Nat,5,SU2020,Summer,Fringing,Dspi,2020-07-17,0,0,15,0
Nat,5,SU2020,Summer,Fringing,Hspp,2020-07-17,0,0,15,0
Nat,5,SU2020,Summer,Fringing,Ifru,2020-07-17,0,0,15,0
Nat,5,SU2020,Summer,Fringing,Jroe,2020-07-17,0,0,15,0
Nat,5,SU2020,Summer,Fringing,Lcar,2020-07-17,0,0,15,0
Nat,5,SU2020,Summer,Fringing,Malb,2020-07-17,0,0,15,0
Nat,5,SU2020,Summer,Fringing,Pame,2020-07-17,0,0,15,0
Nat,5,SU2020,Summer,Fringing,Sspp,2020-07-17,0.17333333333333334,0.671317113342619,15,0.17333333333333334
Nat,5,SU2020,Summer,Fringing,Salt,2020-07-17,18.166666666666668,16.460631244043498,15,4.250116711749462
Nat,5,SU2020,Summer,Fringing,Slin,2020-07-17,0,0,15,0
Nat,5,SU2020,Summer,Fringing,Spat,2020-07-17,0,0,15,0
Nat,5,SU2020,Summer,Fringing,Srob,2020-07-17,0,0,15,0
Nat,5,SU2020,Summer,Fringing,Ssem,2020-07-17,0,0,15,0
Nat,5,SU2020,Summer,Fringing,Vlut,2020-07-17,0,0,15,0
Nat,5,SU2020,Summer,Fringing,macroalgae,2020-07-17,0,0,15,0
Nat,5,SU2020,Summer,Fringing,mussel,2020-07-17,0.3616666666666667,0.9093201280286802,15,0.23478544748175165
Nat,5,SU2020,Summer,Fringing,oyster,2020-07-17,0,0,15,0
Nat,5,SU2020,Summer,Fringing,oyster_live,2020-07-17,3.067857142857143,9.953881290594778,15,2.570081097906611
Nat,5,SU2020,Summer,Fringing,oyster_culch,2020-07-17,15.871666666666666,26.563495135420787,15,6.858664951769763
Nat,5,SU2020,Summer,Fringing,rock,2020-07-17,0,0,15,0
Nat,5,SU2020,Summer,Fringing,wrack,2020-07-17,0,0,15,0
Nat,5,SU2020,Summer,Fringing,debris,2020-07-17,0,0,15,0
Nat,5,SU2020,Summer,Fringing,snails_m2,2020-07-17,0.2,0.4140393356054125,15,0.10690449676496974
Nat,5,SU2020,Summer,Fringing,liveStem_m2,2020-07-17,97.53333333333333,75.68814463372212,15,19.5425949114496
Nat,5,SU2020,Summer,Fringing,HMean,2020-07-17,47.61666666666667,22.71355555743323,15,5.864614827139722
Nat,5,SU2020,Summer,Fringing,BMMean,2020-07-17,2.28958822125,2.1048469964140883,15,0.5434691575617644
Nat,5,SU2020,Summer,Fringing,BMtotal,2020-07-17,241.00250546499998,231.98571358028317,15,59.898453683632034
Nat,10,SU2006,Summer,Fringing,Acri,2006-08-15,0,0,14,0
Nat,10,SU2006,Summer,Fringing,Bfru,2006-08-15,1.0714285714285714,4.008918628686366,14,1.0714285714285714
Nat,10,SU2006,Summer,Fringing,Bhal,2006-08-15,0,0,14,0
Nat,10,SU2006,Summer,Fringing,Cpal,2006-08-15,0,0,14,0
Nat,10,SU2006,Summer,Fringing,Dspi,2006-08-15,0.18571428571428572,0.6948792289723034,14,0.18571428571428572
Nat,10,SU2006,Summer,Fringing,Hspp,2006-08-15,0,0,14,0
Nat,10,SU2006,Summer,Fringing,Ifru,2006-08-15,0,0,14,0
Nat,10,SU2006,Summer,Fringing,Jroe,2006-08-15,0,0,14,0
Nat,10,SU2006,Summer,Fringing,Lcar,2006-08-15,0.18571428571428572,0.6948792289723034,14,0.18571428571428572
Nat,10,SU2006,Summer,Fringing,Malb,2006-08-15,0,0,14,0
Nat,10,SU2006,Summer,Fringing,Pame,2006-08-15,0,0,14,0
Nat,10,SU2006,Summer,Fringing,Sspp,2006-08-15,9.121428571428572,16.767559272477435,14,4.481318715002506
Nat,10,SU2006,Summer,Fringing,Salt,2006-08-15,36.07142857142857,22.007740895890684,14,5.881816163522596
Nat,10,SU2006,Summer,Fringing,Slin,2006-08-15,0,0,14,0
Nat,10,SU2006,Summer,Fringing,Spat,2006-08-15,1.0714285714285714,4.008918628686366,14,1.0714285714285714
Nat,10,SU2006,Summer,Fringing,Srob,2006-08-15,0,0,14,0
Nat,10,SU2006,Summer,Fringing,Ssem,2006-08-15,0,0,14,0
Nat,10,SU2006,Summer,Fringing,Vlut,2006-08-15,0,0,14,0
Nat,10,SU2006,Summer,Fringing,macroalgae,2006-08-15,0,0,14,0
Nat,10,SU2006,Summer,Fringing,mussel,2006-08-15,0,0,14,0
Nat,10,SU2006,Summer,Fringing,oyster,2006-08-15,1.4428571428571428,4.0131925303571325,14,1.0725708196969121
Nat,10,SU2006,Summer,Fringing,oyster_live,2006-08-15,0,0,14,0
Nat,10,SU2006,Summer,Fringing,oyster_culch,2006-08-15,0,0,14,0
Nat,10,SU2006,Summer,Fringing,rock,2006-08-15,0,0,14,0
Nat,10,SU2006,Summer,Fringing,wrack,2006-08-15,2.5142857142857142,5.370984316442613,14,1.4354559387046066
Nat,10,SU2006,Summer,Fringing,debris,2006-08-15,0,0,14,0
Nat,10,SU2006,Summer,Fringing,snails_m2,2006-08-15,0.7777777777777778,0.97182531580755,14,0.25973124082465987
Nat,10,SU2006,Summer,Fringing,liveStem_m2,2006-08-15,210.15384615384616,221.17634222261285,14,59.11186390406289
Nat,10,SU2006,Summer,Fringing,HMean,2006-08-15,47.10333333333333,18.141618817882083,14,4.848551575568974
Nat,10,SU2006,Summer,Fringing,BMMean,2006-08-15,1.7845196033599997,1.2408759582318516,14,0.3316380496563143
Nat,10,SU2006,Summer,Fringing,BMtotal,2006-08-15,332.3117038939854,220.80138900588824,14,59.011653441702016
Nat,10,SU2007,Summer,Fringing,Acri,2007-08-09,0,0,14,0
Nat,10,SU2007,Summer,Fringing,Bfru,2007-08-09,1.0714285714285714,4.008918628686366,14,1.0714285714285714
Nat,10,SU2007,Summer,Fringing,Bhal,2007-08-09,0,0,14,0
Nat,10,SU2007,Summer,Fringing,Cpal,2007-08-09,0,0,14,0
Nat,10,SU2007,Summer,Fringing,Dspi,2007-08-09,1.4428571428571428,4.0131925303571325,14,1.0725708196969121
Nat,10,SU2007,Summer,Fringing,Hspp,2007-08-09,0,0,14,0
Nat,10,SU2007,Summer,Fringing,Ifru,2007-08-09,0,0,14,0
Nat,10,SU2007,Summer,Fringing,Jroe,2007-08-09,0,0,14,0
Nat,10,SU2007,Summer,Fringing,Lcar,2007-08-09,0.9285714285714286,1.292837411057002,14,0.34552533206993785
Nat,10,SU2007,Summer,Fringing,Malb,2007-08-09,0,0,14,0
Nat,10,SU2007,Summer,Fringing,Pame,2007-08-09,0,0,14,0
Nat,10,SU2007,Summer,Fringing,Sspp,2007-08-09,18.75,26.561792977015806,14,7.098937778457956
Nat,10,SU2007,Summer,Fringing,Salt,2007-08-09,36.42857142857143,29.183014779976926,14,7.79948877284527
Nat,10,SU2007,Summer,Fringing,Slin,2007-08-09,0,0,14,0
Nat,10,SU2007,Summer,Fringing,Spat,2007-08-09,2.6785714285714284,10.022296571715914,14,2.678571428571429
Nat,10,SU2007,Summer,Fringing,Srob,2007-08-09,0,0,14,0
Nat,10,SU2007,Summer,Fringing,Ssem,2007-08-09,0,0,14,0
Nat,10,SU2007,Summer,Fringing,Vlut,2007-08-09,0,0,14,0
Nat,10,SU2007,Summer,Fringing,macroalgae,2007-08-09,1.0714285714285714,4.008918628686366,14,1.0714285714285714
Nat,10,SU2007,Summer,Fringing,mussel,2007-08-09,0.7428571428571429,1.218898800440088,14,0.32576440717118227
Nat,10,SU2007,Summer,Fringing,oyster,2007-08-09,0.18571428571428572,0.6948792289723034,14,0.18571428571428572
Nat,10,SU2007,Summer,Fringing,oyster_live,2007-08-09,0,0,14,0
Nat,10,SU2007,Summer,Fringing,oyster_culch,2007-08-09,6.25,23.385358667337133,14,6.25
Nat,10,SU2007,Summer,Fringing,rock,2007-08-09,0,0,14,0
Nat,10,SU2007,Summer,Fringing,wrack,2007-08-09,1.6285714285714286,4.001428316417598,14,1.0694267012693086
Nat,10,SU2007,Summer,Fringing,debris,2007-08-09,0,0,14,0
Nat,10,SU2007,Summer,Fringing,snails_m2,2007-08-09,3.357142857142857,5.241948299823452,14,1.4009696126515374
Nat,10,SU2007,Summer,Fringing,liveStem_m2,2007-08-09,173.23076923076923,116.68058525032764,14,31.184198121071073
Nat,10,SU2007,Summer,Fringing,HMean,2007-08-09,43.10166666666667,15.551142508939119,14,4.156217660096164
Nat,10,SU2007,Summer,Fringing,BMMean,2007-08-09,1.4195806523599996,0.9360960467416855,14,0.2501821920014937
Nat,10,SU2007,Summer,Fringing,BMtotal,2007-08-09,242.34742531269814,142.68726254031796,14,38.134774991609525
Nat,10,SU2008,Summer,Fringing,Acri,2008-08-30,0,0,14,0
Nat,10,SU2008,Summer,Fringing,Bfru,2008-08-30,1.25,4.677071733467427,14,1.25
Nat,10,SU2008,Summer,Fringing,Bhal,2008-08-30,0,0,14,0
Nat,10,SU2008,Summer,Fringing,Cpal,2008-08-30,0,0,14,0
Nat,10,SU2008,Summer,Fringing,Dspi,2008-08-30,1.3607142857142858,4.662294688052414,14,1.2460506684905874
Nat,10,SU2008,Summer,Fringing,Hspp,2008-08-30,0,0,14,0
Nat,10,SU2008,Summer,Fringing,Ifru,2008-08-30,0,0,14,0
Nat,10,SU2008,Summer,Fringing,Jroe,2008-08-30,0,0,14,0
Nat,10,SU2008,Summer,Fringing,Lcar,2008-08-30,0.11428571428571428,0.39924379067883375,14,0.10670239132264911
Nat,10,SU2008,Summer,Fringing,Malb,2008-08-30,0,0,14,0
Nat,10,SU2008,Summer,Fringing,Pame,2008-08-30,0,0,14,0
Nat,10,SU2008,Summer,Fringing,Sspp,2008-08-30,19.71785714285714,23.554989730602543,14,6.2953358086352385
Nat,10,SU2008,Summer,Fringing,Salt,2008-08-30,42.857142857142854,33.51029036638687,14,8.956001820166506
Nat,10,SU2008,Summer,Fringing,Slin,2008-08-30,0,0,14,0
Nat,10,SU2008,Summer,Fringing,Spat,2008-08-30,0.5357142857142857,2.004459314343183,14,0.5357142857142857
Nat,10,SU2008,Summer,Fringing,Srob,2008-08-30,0,0,14,0
Nat,10,SU2008,Summer,Fringing,Ssem,2008-08-30,0,0,14,0
Nat,10,SU2008,Summer,Fringing,Vlut,2008-08-30,0,0,14,0
Nat,10,SU2008,Summer,Fringing,macroalgae,2008-08-30,0,0,14,0
Nat,10,SU2008,Summer,Fringing,mussel,2008-08-30,0.0035714285714285718,0.01336306209562122,14,0.0035714285714285718
Nat,10,SU2008,Summer,Fringing,oyster,2008-08-30,0,0,14,0
Nat,10,SU2008,Summer,Fringing,oyster_live,2008-08-30,0,0,14,0
Nat,10,SU2008,Summer,Fringing,oyster_culch,2008-08-30,1.8571428571428572,4.67986099164269,14,1.2507454606039354
Nat,10,SU2008,Summer,Fringing,rock,2008-08-30,0,0,14,0
Nat,10,SU2008,Summer,Fringing,wrack,2008-08-30,0,0,14,0
Nat,10,SU2008,Summer,Fringing,debris,2008-08-30,0,0,14,0
Nat,10,SU2009,Summer,Fringing,Acri,2009-08-17,0,0,14,0
Nat,10,SU2009,Summer,Fringing,Bfru,2009-08-17,0.5357142857142857,2.004459314343183,14,0.5357142857142857
Nat,10,SU2009,Summer,Fringing,Bhal,2009-08-17,0,0,14,0
Nat,10,SU2009,Summer,Fringing,Cpal,2009-08-17,0,0,14,0
Nat,10,SU2009,Summer,Fringing,Dspi,2009-08-17,2.5,6.354889093022425,14,1.6984155512168937
Nat,10,SU2009,Summer,Fringing,Hspp,2009-08-17,0,0,14,0
Nat,10,SU2009,Summer,Fringing,Ifru,2009-08-17,0,0,14,0
Nat,10,SU2009,Summer,Fringing,Jroe,2009-08-17,0,0,14,0
Nat,10,SU2009,Summer,Fringing,Lcar,2009-08-17,4.503571428571429,10.688247756760232,14,2.8565543693394235
Nat,10,SU2009,Summer,Fringing,Malb,2009-08-17,0,0,14,0
Nat,10,SU2009,Summer,Fringing,Pame,2009-08-17,0,0,14,0
Nat,10,SU2009,Summer,Fringing,Sspp,2009-08-17,35.53928571428571,39.490681367066394,14,10.554328546130002
Nat,10,SU2009,Summer,Fringing,Salt,2009-08-17,51.714285714285715,36.37925988046691,14,9.722766175508422
Nat,10,SU2009,Summer,Fringing,Slin,2009-08-17,0,0,14,0
Nat,10,SU2009,Summer,Fringing,Spat,2009-08-17,0.5357142857142857,2.004459314343183,14,0.5357142857142857
Nat,10,SU2009,Summer,Fringing,Srob,2009-08-17,0,0,14,0
Nat,10,SU2009,Summer,Fringing,Ssem,2009-08-17,0,0,14,0
Nat,10,SU2009,Summer,Fringing,Vlut,2009-08-17,0,0,14,0
Nat,10,SU2009,Summer,Fringing,macroalgae,2009-08-17,0,0,14,0
Nat,10,SU2009,Summer,Fringing,mussel,2009-08-17,0,0,14,0
Nat,10,SU2009,Summer,Fringing,oyster,2009-08-17,0,0,14,0
Nat,10,SU2009,Summer,Fringing,oyster_live,2009-08-17,0,0,14,0
Nat,10,SU2009,Summer,Fringing,oyster_culch,2009-08-17,6.071428571428571,22.71720556255607,14,6.071428571428571
Nat,10,SU2009,Summer,Fringing,rock,2009-08-17,0,0,14,0
Nat,10,SU2009,Summer,Fringing,wrack,2009-08-17,0,0,14,0
Nat,10,SU2009,Summer,Fringing,debris,2009-08-17,0,0,14,0
Nat,10,SU2009,Summer,Fringing,snails_m2,2009-08-17,0,0,14,0
Nat,10,SU2009,Summer,Fringing,liveStem_m2,2009-08-17,214.85714285714286,199.61457367130794,14,53.34923886321289
Nat,10,SU2009,Summer,Fringing,HMean,2009-08-17,51.759166666666665,20.672458822981817,14,5.524947018413576
Nat,10,SU2009,Summer,Fringing,BMMean,2009-08-17,2.2306560505349995,1.7159291202093605,14,0.45860134770084743
Nat,10,SU2009,Summer,Fringing,BMtotal,2009-08-17,455.6167891380799,440.37225499669194,14,117.69443577419072
Nat,10,SU2010,Summer,Fringing,Acri,2010-08-08,0,0,14,0
Nat,10,SU2010,Summer,Fringing,Bfru,2010-08-08,0.5357142857142857,2.004459314343183,14,0.5357142857142857
Nat,10,SU2010,Summer,Fringing,Bhal,2010-08-08,0,0,14,0
Nat,10,SU2010,Summer,Fringing,Cpal,2010-08-08,0,0,14,0
Nat,10,SU2010,Summer,Fringing,Dspi,2010-08-08,4.714285714285714,16.65800141040368,14,4.452038144723405
Nat,10,SU2010,Summer,Fringing,Hspp,2010-08-08,0,0,14,0
Nat,10,SU2010,Summer,Fringing,Ifru,2010-08-08,0,0,14,0
Nat,10,SU2010,Summer,Fringing,Jroe,2010-08-08,0,0,14,0
Nat,10,SU2010,Summer,Fringing,Lcar,2010-08-08,5.367857142857143,13.613096171064,14,3.6382529889518342
Nat,10,SU2010,Summer,Fringing,Malb,2010-08-08,0,0,14,0
Nat,10,SU2010,Summer,Fringing,Pame,2010-08-08,0,0,14,0
Nat,10,SU2010,Summer,Fringing,Sspp,2010-08-08,37.214285714285715,35.98061138452758,14,9.616222883397155
Nat,10,SU2010,Summer,Fringing,Salt,2010-08-08,41.042857142857144,35.5187699952859,14,9.492790580141866
Nat,10,SU2010,Summer,Fringing,Slin,2010-08-08,0,0,14,0
Nat,10,SU2010,Summer,Fringing,Spat,2010-08-08,0.5357142857142857,2.004459314343183,14,0.5357142857142857
Nat,10,SU2010,Summer,Fringing,Srob,2010-08-08,0,0,14,0
Nat,10,SU2010,Summer,Fringing,Ssem,2010-08-08,0,0,14,0
Nat,10,SU2010,Summer,Fringing,Vlut,2010-08-08,0,0,14,0
Nat,10,SU2010,Summer,Fringing,macroalgae,2010-08-08,0,0,14,0
Nat,10,SU2010,Summer,Fringing,mussel,2010-08-08,0,0,14,0
Nat,10,SU2010,Summer,Fringing,oyster,2010-08-08,0,0,14,0
Nat,10,SU2010,Summer,Fringing,oyster_live,2010-08-08,0,0,14,0
Nat,10,SU2010,Summer,Fringing,oyster_culch,2010-08-08,1.1428571428571428,2.2311481300043656,14,0.59629942011555
Nat,10,SU2010,Summer,Fringing,rock,2010-08-08,0,0,14,0
Nat,10,SU2010,Summer,Fringing,wrack,2010-08-08,1.25,4.677071733467427,14,1.25
Nat,10,SU2010,Summer,Fringing,debris,2010-08-08,0,0,14,0
Nat,10,SU2010,Summer,Fringing,snails_m2,2010-08-08,0.21428571428571427,0.5789342235218394,14,0.1547266795640519
Nat,10,SU2010,Summer,Fringing,liveStem_m2,2010-08-08,188.92857142857142,221.67351747930638,14,59.24473958061494
Nat,10,SU2010,Summer,Fringing,HMean,2010-08-08,45.2,16.572366558018604,14,4.429151267723982
Nat,10,SU2010,Summer,Fringing,BMMean,2010-08-08,1.5356805784615382,1.2014500957744148,14,0.3211010446924713
Nat,10,SU2010,Summer,Fringing,BMtotal,2010-08-08,264.3754335323077,252.94542671965743,14,67.60250888116379
Nat,10,SU2011,Summer,Fringing,Acri,2011-07-31,0,0,14,0
Nat,10,SU2011,Summer,Fringing,Bfru,2011-07-31,0.25,0.9354143466934853,14,0.25
Nat,10,SU2011,Summer,Fringing,Bhal,2011-07-31,0,0,14,0
Nat,10,SU2011,Summer,Fringing,Cpal,2011-07-31,0,0,14,0
Nat,10,SU2011,Summer,Fringing,Dspi,2011-07-31,0.25357142857142856,0.9344814040447753,14,0.2497506605890727
Nat,10,SU2011,Summer,Fringing,Hspp,2011-07-31,0,0,14,0
Nat,10,SU2011,Summer,Fringing,Ifru,2011-07-31,0,0,14,0
Nat,10,SU2011,Summer,Fringing,Jroe,2011-07-31,0,0,14,0
Nat,10,SU2011,Summer,Fringing,Lcar,2011-07-31,0.5857142857142857,1.9953242045639303,14,0.5332728249296763
Nat,10,SU2011,Summer,Fringing,Malb,2011-07-31,0,0,14,0
Nat,10,SU2011,Summer,Fringing,Pame,2011-07-31,0,0,14,0
Nat,10,SU2011,Summer,Fringing,Sspp,2011-07-31,34.285714285714285,35.306740632150316,14,9.43612334922835
Nat,10,SU2011,Summer,Fringing,Salt,2011-07-31,41.785714285714285,29.571110047655456,14,7.903211596065368
Nat,10,SU2011,Summer,Fringing,Slin,2011-07-31,0,0,14,0
Nat,10,SU2011,Summer,Fringing,Spat,2011-07-31,0.5357142857142857,2.004459314343183,14,0.5357142857142857
Nat,10,SU2011,Summer,Fringing,Srob,2011-07-31,0,0,14,0
Nat,10,SU2011,Summer,Fringing,Ssem,2011-07-31,0,0,14,0
Nat,10,SU2011,Summer,Fringing,Vlut,2011-07-31,0,0,14,0
Nat,10,SU2011,Summer,Fringing,macroalgae,2011-07-31,0,0,14,0
Nat,10,SU2011,Summer,Fringing,mussel,2011-07-31,0,0,14,0
Nat,10,SU2011,Summer,Fringing,oyster,2011-07-31,0,0,14,0
Nat,10,SU2011,Summer,Fringing,oyster_live,2011-07-31,0,0,14,0
Nat,10,SU2011,Summer,Fringing,oyster_culch,2011-07-31,0,0,14,0
Nat,10,SU2011,Summer,Fringing,rock,2011-07-31,0,0,14,0
Nat,10,SU2011,Summer,Fringing,wrack,2011-07-31,0.75,1.4903535976921203,14,0.39831375340784575
Nat,10,SU2011,Summer,Fringing,debris,2011-07-31,0,0,14,0
Nat,10,SU2011,Summer,Fringing,snails_m2,2011-07-31,10.428571428571429,16.03704502665043,14,4.286080570428062
Nat,10,SU2011,Summer,Fringing,liveStem_m2,2011-07-31,138.21428571428572,109.0195314691741,14,29.1366953731621
Nat,10,SU2011,Summer,Fringing,HMean,2011-07-31,53.15,17.78341924377874,14,4.752818712541614
Nat,10,SU2011,Summer,Fringing,BMMean,2011-07-31,1.9259676799999996,1.3654668133703634,14,0.3649363563315639
Nat,10,SU2011,Summer,Fringing,BMtotal,2011-07-31,296.08799300999993,274.02027098384144,14,73.23499793232054
Nat,10,SU2012,Summer,Fringing,Acri,2012-07-24,0,0,13,0
Nat,10,SU2012,Summer,Fringing,Bfru,2012-07-24,1.3461538461538463,4.853626716970755,13,1.3461538461538463
Nat,10,SU2012,Summer,Fringing,Bhal,2012-07-24,0,0,13,0
Nat,10,SU2012,Summer,Fringing,Cpal,2012-07-24,0,0,13,0
Nat,10,SU2012,Summer,Fringing,Dspi,2012-07-24,1.3461538461538463,4.853626716970755,13,1.3461538461538463
Nat,10,SU2012,Summer,Fringing,Hspp,2012-07-24,0,0,13,0
Nat,10,SU2012,Summer,Fringing,Ifru,2012-07-24,0,0,13,0
Nat,10,SU2012,Summer,Fringing,Jroe,2012-07-24,0,0,13,0
Nat,10,SU2012,Summer,Fringing,Lcar,2012-07-24,0.7384615384615385,2.0759690353898432,13,0.5757702156441229
Nat,10,SU2012,Summer,Fringing,Malb,2012-07-24,0,0,13,0
Nat,10,SU2012,Summer,Fringing,Pame,2012-07-24,0,0,13,0
Nat,10,SU2012,Summer,Fringing,Sspp,2012-07-24,19.196153846153845,23.323543733911713,13,6.4687871429342705
Nat,10,SU2012,Summer,Fringing,Salt,2012-07-24,33.46153846153846,32.44704759197511,13,8.99919183309897
Nat,10,SU2012,Summer,Fringing,Slin,2012-07-24,0,0,13,0
Nat,10,SU2012,Summer,Fringing,Spat,2012-07-24,2.8846153846153846,10.400628679223045,13,2.8846153846153846
Nat,10,SU2012,Summer,Fringing,Srob,2012-07-24,0,0,13,0
Nat,10,SU2012,Summer,Fringing,Ssem,2012-07-24,0,0,13,0
Nat,10,SU2012,Summer,Fringing,Vlut,2012-07-24,0,0,13,0
Nat,10,SU2012,Summer,Fringing,macroalgae,2012-07-24,0,0,13,0
Nat,10,SU2012,Summer,Fringing,mussel,2012-07-24,0,0,13,0
Nat,10,SU2012,Summer,Fringing,oyster,2012-07-24,0,0,13,0
Nat,10,SU2012,Summer,Fringing,oyster_live,2012-07-24,0,0,13,0
Nat,10,SU2012,Summer,Fringing,oyster_culch,2012-07-24,1.3923076923076922,4.842126175290757,13,1.3429641697905508
Nat,10,SU2012,Summer,Fringing,rock,2012-07-24,0,0,13,0
Nat,10,SU2012,Summer,Fringing,wrack,2012-07-24,0,0,13,0
Nat,10,SU2012,Summer,Fringing,debris,2012-07-24,0,0,13,0
Nat,10,SU2012,Summer,Fringing,snails_m2,2012-07-24,3,6.082762530298219,13,1.6870547845739468
Nat,10,SU2012,Summer,Fringing,liveStem_m2,2012-07-24,149.30769230769232,113.19406979121051,13,31.394386362358375
Nat,10,SU2012,Summer,Fringing,HMean,2012-07-24,48.554545454545455,21.43844041139017,13,5.945953551480505
Nat,10,SU2012,Summer,Fringing,BMMean,2012-07-24,1.829128298181818,1.4653302166378144,13,0.4064094793518766
Nat,10,SU2012,Summer,Fringing,BMtotal,2012-07-24,382.1242877781818,351.8997293037793,13,97.5994244482057
Nat,10,SU2013,Summer,Fringing,Acri,2013-07-30,0,0,14,0
Nat,10,SU2013,Summer,Fringing,Bfru,2013-07-30,2.6785714285714284,10.022296571715914,14,2.678571428571429
Nat,10,SU2013,Summer,Fringing,Bhal,2013-07-30,0,0,14,0
Nat,10,SU2013,Summer,Fringing,Cpal,2013-07-30,0,0,14,0
Nat,10,SU2013,Summer,Fringing,Dspi,2013-07-30,2.6785714285714284,10.022296571715914,14,2.678571428571429
Nat,10,SU2013,Summer,Fringing,Hspp,2013-07-30,0,0,14,0
Nat,10,SU2013,Summer,Fringing,Ifru,2013-07-30,0,0,14,0
