Date,Month,Day,Year,SampTime,Season,CoverMethod,Site,Treatment,MarshType,Feature,Transect,Plot,NominalPlot,Acri,Bfru,Bhal,Cpal,Dspi,Hspp,Ifru,Jroe,Lcar,Malb,Pame,Sspp,Salt,Slin,Spat,Srob,Ssem,Vlut,macroalgae,mussel,oyster,oyster_live,oyster_culch,rock,wrack,debris,Snails_per_area,snails_m2,liveStem_per_area,deadStem_per_area,stem_Area,liveStem_m2,deadStem_m2,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,HMean,Snails_Area,BM1,BM2,BM3,BM4,BM5,BM6,BM7,BM8,BM9,BM10,BMMean,BMtotal,Acri_category,Acri_bb,Bfru_category,Bfru_bb,Bhal_category,Bhal_bb,Cpal_category,Cpal_bb,Dspi_category,Dspi_bb,Hspp_category,Hspp_bb,Ifru_category,Ifru_bb,Jroe_category,Jroe_bb,Lcar_category,Lcar_bb,Malb_category,Malb_bb,Pame_category,Pame_bb,Sspp_category,Sspp_bb,Salt_category,Salt_bb,Slin_category,Slin_bb,Spat_category,Spat_bb,Srob_category,Srob_bb,Ssem_category,Ssem_bb,Vlut_category,Vlut_bb,macroalgae_category,macroalgae_bb,mussel_category,mussel_bb,oyster_category,oyster_bb,oyster_live_category,oyster_live_bb,oyster_culch_category,oyster_culch_bb,rock_category,rock_bb,wrack_category,wrack_bb,debris_category,debris_bb
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Fringing,None,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,13,0.0625,448,208,40,28,47,32,22,62,54,14,45,71,41.5,1,0.8507999999999999,0.5745263999999999,1.1090495999999996,0.6500735999999999,0.47688959999999997,2.0626655999999994,1.4750207999999996,0.3473568,1.0255499999999997,2.9918831999999993,1.1563815599999998,518.0589388799999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Fringing,None,7,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.0625,64,16,46,13,26,73,30,76,58,29,22,57,43,1,1.0662431999999997,0.3293004,0.5405711999999999,3.2428643999999998,0.6107999999999999,3.6526511999999993,1.7437584,0.5923308,0.47688959999999997,1.6720835999999997,1.3927492799999999,89.13595391999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Fringing,None,7,15,15,0,0,0,0,62.5,0,0,0,0,0,0,7.5,3.5,0,7.5,0,0,0,0,0,0,0,0,0,17.5,0,0,0,7,1,0.0625,112,16,54,49,32,65,52,64,66,39,36,45,50.2,1,1.4750207999999996,1.2013427999999997,0.6500735999999999,2.33805,1.3577615999999997,2.2426367999999997,2.4371951999999997,0.8209968,0.7403471999999999,1.0255499999999997,1.4288974799999998,160.03651775999998,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Fringing,None,8,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Fringing,None,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,25,6,1,25,6,115,94.5,101.5,121,100,88.5,57,124,87,103,99.15,1,13.6413,7.195801724999999,9.064706175,16.130413199999996,8.636999999999999,5.838561825,1.6720835999999997,17.4886128,5.5322256,9.5078064,9.470851132499998,236.77127831249996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Fringing,None,8,5,5,0,0,0,0,0,0,0,0,0,0,0,97.5,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0.0625,144,16,22,28,19.5,18.5,24,19,15,18.5,18.5,21,20.4,1,0.47688959999999997,0.5745263999999999,0.437990475,0.42225232499999993,0.5082528,0.4301448,0.3648,0.42225232499999993,0.42225232499999993,0.4613532,0.45207142499999997,65.09828519999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Fringing,None,8,10,10,0,0,0,0,0,0,0,0,7.5,0,0,97.5,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0625,64,0,38.5,42,49.5,36.5,33,15,44.5,39.5,13,26,33.75,1,0.8066693249999999,0.9152975999999999,1.2258699749999997,0.752938425,0.6710483999999999,0.3648,1.0059692249999999,0.8357034749999998,0.3293004,0.5405711999999999,0.7448168024999999,47.668275359999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,10,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Fringing,None,8,15,15,0,0,0,0,0,0,0,0,3.5,0,0,97.5,85,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,7,2,0.0625,112,32,46,50,48.5,45,47.5,58,62,30,58.5,19,46.45,1,1.0662431999999997,1.2509999999999997,1.1774078249999997,1.0255499999999997,1.131271875,1.7437584,2.0626655999999994,0.6107999999999999,1.7807663249999997,0.4301448,1.2279608024999997,137.53160987999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,10,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Fringing,None,8,20,20,0,0.05,0,0,37.5,0,0,0,0,0,0,0.05,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.0625,64,32,94,104,114,95,38,48,30,91,91,42,74.7,1,7.074364799999998,9.811900799999998,13.254916799999998,7.3187999999999995,0.7927103999999999,1.1540543999999997,0.6107999999999999,6.3779352,6.3779352,0.9152975999999999,5.368871519999999,343.60777727999994,0,0,1,0.1,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Fringing,None,9,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Fringing,None,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,NA,3.5,7.5,0,0,0,0,0,20,2,0.0625,320,32,53,105,10,10,112,105,13,12,14,57,49.1,1,1.4150364,10.12305,0.2706,0.2706,12.5057856,10.12305,0.3293004,0.3105455999999999,0.3473568,1.6720835999999997,3.73674084,1195.7570688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4,1,5,2,0,0,0,0,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Fringing,None,9,5,5,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,0.0625,272,208,32.5,19,36.5,12,17,10,30.5,35,25,20.5,23.8,1,0.6604406250000001,0.4301448,0.752938425,0.3105455999999999,0.3981876,0.2706,0.6203105249999998,0.7160999999999997,0.5242499999999999,0.453584025,0.5137101599999999,139.72916352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Fringing,None,9,10,10,0,0,0,0,0,0,0,0,0,0,0,85,97.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,5,0.0625,688,80,30.1,17.5,13,13,26.5,26.5,24,27.5,28,32.5,23.86,1,0.6126867642000001,0.4062843749999999,0.3293004,0.3293004,0.548879925,0.548879925,0.5082528,0.5658468749999999,0.5745263999999999,0.6604406250000001,0.5084398489199999,349.80661605695997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Fringing,None,9,15,15,0,0,0,0,0,0,0,0,0.05,0,0,97.5,85,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,8,4,0.0625,128,64,65.5,50,64,61.5,62.5,62.5,54,55,37,31,54.3,1,2.3871507749999994,1.2509999999999997,2.2426367999999997,2.0198721749999997,2.106328125,2.106328125,1.4750207999999996,1.5377999999999994,0.7658555999999997,0.6300191999999999,1.6522011599999997,211.48174847999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,10,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Fringing,None,9,20,20,0,0,0,0,17.5,0,0,0,0,0,0,3.5,62.5,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,0,9,0,0.0625,144,0,96.5,102,56.5,66.5,58,42,58,65,50,36,63.05,1,7.697269424999999,9.210681600000001,1.637395425,2.488193925,1.7437584,0.9152975999999999,1.7437584,2.33805,1.2509999999999997,0.7403471999999999,2.9765751975,428.62682844,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Fringing,None,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,NA,17.5,0,0,0,0,0,0,13,2,0.0625,208,32,138.5,134,124,90,122,73,77,80,111,58,100.75,1,25.205954325,22.598188799999996,17.4886128,6.157799999999998,16.574529599999998,3.2428643999999998,3.7984715999999996,4.264799999999999,12.142867200000001,1.7437584,11.3217847125,2354.9312202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6,2,0,0,0,0,0,0,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Fringing,None,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,NA,0,0.05,0,0,0,0,0,13,4,0.0625,208,64,95.5,123,117,14,31,46,11,69,61,47,61.45,1,7.4433702749999995,17.027234399999998,14.438127599999998,0.3473568,0.6300191999999999,1.0662431999999997,0.29100719999999997,2.7578748,1.9779371999999995,1.1090495999999996,4.708822027499999,979.4349817199999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,1,0.1,0,0,0,0,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Fringing,None,10,5,5,0,0,0,0,0,0,0,0,1.5,0,0,85,62.5,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,0,11,0,0.0625,176,0,48,35,39,24,32,32,34,47,43,24,35.8,1,1.1540543999999997,0.7160999999999997,0.8209968,0.5082528,0.6500735999999999,0.6500735999999999,0.6930287999999999,1.1090495999999996,0.9501623999999997,0.5082528,0.7760044799999999,136.57678847999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5,0,0,0,0,9,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Fringing,None,10,10,10,0,0,0,0,17.5,0,0,0,17.5,0,0,37.5,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0.0625,512,48,45,17,14,26,7,15,17,15,36,11,20.3,1,1.0255499999999997,0.3981876,0.3473568,0.5405711999999999,0.20331359999999998,0.3648,0.3981876,0.3648,0.7403471999999999,0.29100719999999997,0.46741211999999993,239.31500543999996,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,6,2,0,0,0,0,7,3,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Fringing,None,10,15,15,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Non-Fringing,None,11,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1.5,1.5,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,0.5,3,0.5,0,0,0,0,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Non-Fringing,None,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1.5,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,0.5,0,0,0,0,0,0,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Non-Fringing,None,11,5,5,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0.0625,448,32,42,37,21,15,18,11,20,30,29,28,25.1,1,0.9152975999999999,0.7658555999999997,0.4613532,0.3648,0.41430239999999996,0.29100719999999997,0.4458,0.6107999999999999,0.5923308,0.5745263999999999,0.5436073199999999,243.53607935999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Non-Fringing,None,11,10,10,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,NA,0.05,0,0,0,0,0,0,21,4,0.0625,336,64,52,49,59,38,53,11,40,46,36,24,40.8,1,1.3577615999999997,1.2013427999999997,1.8185687999999995,0.7927103999999999,1.4150364,0.29100719999999997,0.8507999999999999,1.0662431999999997,0.7403471999999999,0.5082528,1.0042070399999998,337.41356543999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,0.1,0,0,0,0,0,0,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Non-Fringing,None,11,15,15,0,0,0,0,0,0,0,0,0,0,0,17.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0.0625,288,32,33,29,23,49,52,23,38,48,34,41,37,1,0.6710483999999999,0.5923308,0.4924943999999999,1.2013427999999997,1.3577615999999997,0.4924943999999999,0.7927103999999999,1.1540543999999997,0.6930287999999999,0.8822051999999999,0.8329471199999998,239.88877055999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Non-Fringing,None,11,20,20,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Non-Fringing,None,11,30,30,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Non-Fringing,None,11,40,40,0,0,0,0,0,0,0,0,0,0,0,7.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,26,0,14,15,25,18,20,30,40,22,31,43,25.8,1,0.3473568,0.3648,0.5242499999999999,0.41430239999999996,0.4458,0.6107999999999999,0.8507999999999999,0.47688959999999997,0.6300191999999999,0.9501623999999997,0.5615180399999999,14.599469039999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Non-Fringing,None,12,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,3.5,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,4,1,0,0,0,0,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Non-Fringing,None,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Non-Fringing,None,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,97.5,0,0,0,0,0,0,0,NA,0,37.5,0,0,0,0,0,63,2,0.0625,1008,32,28,23,10,15,23.5,31.5,20,31,30.5,35,24.75,1,0.5745263999999999,0.4924943999999999,0.2706,0.3648,0.5003490749999999,0.6399366749999998,0.4458,0.6300191999999999,0.6203105249999998,0.7160999999999997,0.5254936275,529.69757652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,7,3,0,0,0,0,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Non-Fringing,None,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,NA,0,3.5,0,0,0,0,0,19,0,0.0625,304,0,37.5,34,13,28,38,22.5,36,23.5,31.5,34,29.8,1,0.7791093749999998,0.6930287999999999,0.3293004,0.5745263999999999,0.7927103999999999,0.48467812499999996,0.7403471999999999,0.5003490749999999,0.6399366749999998,0.6930287999999999,0.6227015249999999,189.30126359999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,4,1,0,0,0,0,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Non-Fringing,None,12,15,15,0,0,0,0,0,0,0,0,0,0,0,0.55,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,0.0625,544,32,34,29,29.5,28,11.5,27.5,18,24.5,28.5,23.5,25.4,1,0.6930287999999999,0.5923308,0.6014769749999999,0.5745263999999999,0.30087967499999996,0.5658468749999999,0.41430239999999996,0.516216225,0.5833508249999999,0.5003490749999999,0.534230805,290.62155792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Non-Fringing,None,12,20,20,0,0,0,0,0,0,0,0,0,0,0,37.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0.0625,176,96,39.5,38,39,14,34,32.5,24.5,34.5,24.5,38,31.85,1,0.8357034749999998,0.7927103999999999,0.8209968,0.3473568,0.6930287999999999,0.6604406250000001,0.516216225,0.704422725,0.516216225,0.7927103999999999,0.6679802475,117.56452356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Non-Fringing,None,12,30,30,0,0,0,0,0,0,0,0,0,0,0,97.5,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0625,112,0,74.5,28,27.5,49,27,45.5,28,30,27.5,19,35.6,1,3.442648724999999,0.5745263999999999,0.5658468749999999,1.2013427999999997,0.5573016,1.0456377749999999,0.5745263999999999,0.6107999999999999,0.5658468749999999,0.4301448,0.9568622249999997,107.16856919999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Non-Fringing,None,12,40,40,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Non-Fringing,None,12,50,50,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Non-Fringing,None,12,60,60,0,0,0,0,0,0,0,0,0,0,0,17.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0.0625,208,0,42,42,25,20,12,29,17,33.5,31,35,28.65,1,0.9152975999999999,0.9152975999999999,0.5242499999999999,0.4458,0.3105455999999999,0.5923308,0.3981876,0.681907575,0.6300191999999999,0.7160999999999997,0.6129735974999999,127.49850827999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-18,8,18,2009,SU2009,Summer,CVS,PKS,Nat,Non-Fringing,None,12,70,70,0,0,0,0,0,0,0,0,0,0,0,0.55,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,11,1,20.5,13,15,16,19.5,19,12,49,45,35,24.4,1,0.453584025,0.3293004,0.3648,0.3817151999999999,0.437990475,0.4301448,0.3105455999999999,1.2013427999999997,1.0255499999999997,0.7160999999999997,0.5651073299999999,6.216180629999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
